     0.4680    0.000012860   0.004003385  -0.000006694   0.999991986
               1.097281e-04  1.676120e-02 -5.683516e-05
               2.328403e-04 -1.473150e-03 -1.199987e-04
     0.5041    0.000014908   0.004304637  -0.000007760   0.999990735
               1.181067e-04  1.670818e-02 -6.115160e-05
               2.325938e-04 -1.472300e-03 -1.197791e-04
     0.5401    0.000017107   0.004604934  -0.000008905   0.999989397
               1.264765e-04  1.665519e-02 -6.546013e-05
               2.323472e-04 -1.471450e-03 -1.195597e-04
     0.5761    0.000019456   0.004904277  -0.000010128   0.999987974
               1.348374e-04  1.660222e-02 -6.976076e-05
               2.321004e-04 -1.470600e-03 -1.193405e-04
     0.6121    0.000021955   0.005202667  -0.000011429   0.999986466
               1.431894e-04  1.654929e-02 -7.405350e-05
               2.318535e-04 -1.469749e-03 -1.191214e-04
     0.6481    0.000024604   0.005500103  -0.000012808   0.999984874
               1.515325e-04  1.649639e-02 -7.833836e-05
               2.316065e-04 -1.468899e-03 -1.189025e-04
     0.6841    0.000027403   0.005796588  -0.000014265   0.999983199
               1.598667e-04  1.644352e-02 -8.261534e-05
               2.313594e-04 -1.468049e-03 -1.186837e-04
     0.7201    0.000030351   0.006092120  -0.000015799   0.999981442
               1.681921e-04  1.639068e-02 -8.688445e-05
               2.311121e-04 -1.467198e-03 -1.184651e-04
     0.7561    0.000033448   0.006386700  -0.000017412   0.999979604
               1.765085e-04  1.633787e-02 -9.114568e-05
               2.308647e-04 -1.466348e-03 -1.182466e-04
     0.7921    0.000036695   0.006680330  -0.000019102   0.999977685
               1.848160e-04  1.628509e-02 -9.539906e-05
               2.306172e-04 -1.465498e-03 -1.180283e-04
     0.8281    0.000040090   0.006973009  -0.000020869   0.999975687
               1.931146e-04  1.623235e-02 -9.964457e-05
               2.303695e-04 -1.464648e-03 -1.178101e-04
     0.8641    0.000043635   0.007264739  -0.000022714   0.999973610
               2.014042e-04  1.617963e-02 -1.038822e-04
               2.301217e-04 -1.463797e-03 -1.175921e-04
     0.9001    0.000047328   0.007555519  -0.000024636   0.999971455
               2.096850e-04  1.612694e-02 -1.081121e-04
               2.298738e-04 -1.462947e-03 -1.173743e-04
     0.9361    0.000051169   0.007845351  -0.000026636   0.999969223
               2.179568e-04  1.607429e-02 -1.123340e-04
               2.296258e-04 -1.462097e-03 -1.171566e-04
     0.9721    0.000055158   0.008134234  -0.000028713   0.999966915
               2.262197e-04  1.602166e-02 -1.165482e-04
               2.293776e-04 -1.461246e-03 -1.169390e-04
     1.0081    0.000059296   0.008422169  -0.000030866   0.999964531
               2.344737e-04  1.596907e-02 -1.207545e-04
               2.291293e-04 -1.460396e-03 -1.167216e-04
     1.0441    0.000063581   0.008709157  -0.000033097   0.999962072
               2.427187e-04  1.591650e-02 -1.249530e-04
               2.288809e-04 -1.459546e-03 -1.165044e-04
     1.0801    0.000068014   0.008995199  -0.000035405   0.999959539
               2.509547e-04  1.586397e-02 -1.291436e-04
               2.286324e-04 -1.458695e-03 -1.162873e-04
     1.1161    0.000072594   0.009280294  -0.000037789   0.999956934
               2.591818e-04  1.581147e-02 -1.333265e-04
               2.283837e-04 -1.457845e-03 -1.160703e-04
     1.1521    0.000077322   0.009564444  -0.000040250   0.999954256
               2.674000e-04  1.575899e-02 -1.375015e-04
               2.281350e-04 -1.456995e-03 -1.158535e-04
     1.1881    0.000082196   0.009847649  -0.000042787   0.999951506
               2.756092e-04  1.570655e-02 -1.416688e-04
               2.278861e-04 -1.456144e-03 -1.156369e-04
     1.2241    0.000087218   0.010129909  -0.000045401   0.999948686
               2.838094e-04  1.565414e-02 -1.458282e-04
               2.276371e-04 -1.455294e-03 -1.154204e-04
     1.2601    0.000092386   0.010411226  -0.000048092   0.999945796
               2.920007e-04  1.560176e-02 -1.499799e-04
               2.273879e-04 -1.454444e-03 -1.152041e-04
     1.2961    0.000097701   0.010691599  -0.000050858   0.999942837
               3.001830e-04  1.554941e-02 -1.541238e-04
               2.271387e-04 -1.453593e-03 -1.149879e-04
     1.3321    0.000103163   0.010971029  -0.000053701   0.999939810
               3.083563e-04  1.549709e-02 -1.582598e-04
               2.268893e-04 -1.452743e-03 -1.147718e-04
     1.3681    0.000108770   0.011249516  -0.000056620   0.999936715
               3.165207e-04  1.544480e-02 -1.623882e-04
               2.266398e-04 -1.451893e-03 -1.145560e-04
     1.4041    0.000114523   0.011527062  -0.000059615   0.999933553
               3.246760e-04  1.539254e-02 -1.665087e-04
               2.263902e-04 -1.451042e-03 -1.143402e-04
     1.4401    0.000120423   0.011803667  -0.000062686   0.999930325
               3.328224e-04  1.534032e-02 -1.706215e-04
               2.261404e-04 -1.450192e-03 -1.141247e-04
     1.4761    0.000126467   0.012079330  -0.000065833   0.999927032
               3.409598e-04  1.528812e-02 -1.747265e-04
               2.258906e-04 -1.449342e-03 -1.139092e-04
     1.5122    0.000132658   0.012354054  -0.000069055   0.999923675
               3.490881e-04  1.523595e-02 -1.788238e-04
               2.256406e-04 -1.448491e-03 -1.136939e-04
     1.5482    0.000138993   0.012627838  -0.000072353   0.999920253
               3.572075e-04  1.518382e-02 -1.829133e-04
               2.253905e-04 -1.447641e-03 -1.134788e-04
     1.5842    0.000145474   0.012900683  -0.000075726   0.999916769
               3.653179e-04  1.513171e-02 -1.869951e-04
               2.251403e-04 -1.446791e-03 -1.132639e-04
     1.6202    0.000152099   0.013172589  -0.000079175   0.999913223
               3.734192e-04  1.507964e-02 -1.910691e-04
               2.248900e-04 -1.445940e-03 -1.130490e-04
     1.6562    0.000158869   0.013443557  -0.000082699   0.999909615
               3.815116e-04  1.502759e-02 -1.951354e-04
               2.246395e-04 -1.445090e-03 -1.128344e-04
     1.6922    0.000165784   0.013713588  -0.000086299   0.999905947
               3.895949e-04  1.497558e-02 -1.991940e-04
               2.243890e-04 -1.444240e-03 -1.126198e-04
     1.7282    0.000172843   0.013982681  -0.000089973   0.999902219
               3.976692e-04  1.492360e-02 -2.032448e-04
               2.241383e-04 -1.443389e-03 -1.124055e-04
     1.7642    0.000180046   0.014250838  -0.000093723   0.999898431
               4.057345e-04  1.487165e-02 -2.072880e-04
               2.238876e-04 -1.442539e-03 -1.121913e-04
     1.8002    0.000187393   0.014518060  -0.000097547   0.999894585
               4.137907e-04  1.481973e-02 -2.113234e-04
               2.236367e-04 -1.441689e-03 -1.119772e-04
     1.8362    0.000194884   0.014784346  -0.000101447   0.999890681
               4.218379e-04  1.476783e-02 -2.153512e-04
               2.233857e-04 -1.440838e-03 -1.117633e-04
     1.8722    0.000202518   0.015049697  -0.000105421   0.999886721
               4.298761e-04  1.471597e-02 -2.193712e-04
               2.231346e-04 -1.439988e-03 -1.115495e-04
     1.9082    0.000210296   0.015314114  -0.000109470   0.999882704
               4.379052e-04  1.466415e-02 -2.233835e-04
               2.228833e-04 -1.439138e-03 -1.113359e-04
     1.9442    0.000218217   0.015577597  -0.000113593   0.999878632
               4.459253e-04  1.461235e-02 -2.273882e-04
               2.226320e-04 -1.438287e-03 -1.111224e-04
     1.9802    0.000226281   0.015840147  -0.000117791   0.999874504
               4.539363e-04  1.456058e-02 -2.313851e-04
               2.223805e-04 -1.437437e-03 -1.109091e-04
     2.0162    0.000234488   0.016101765  -0.000122063   0.999870323
               4.619383e-04  1.450884e-02 -2.353744e-04
               2.221290e-04 -1.436587e-03 -1.106959e-04
     2.0522    0.000242838   0.016362450  -0.000126409   0.999866089
               4.699312e-04  1.445713e-02 -2.393560e-04
               2.218773e-04 -1.435736e-03 -1.104829e-04
     2.0882    0.000251330   0.016622204  -0.000130830   0.999861801
               4.779150e-04  1.440546e-02 -2.433300e-04
               2.216255e-04 -1.434886e-03 -1.102701e-04
     2.1242    0.000259964   0.016881027  -0.000135324   0.999857462
               4.858898e-04  1.435381e-02 -2.472963e-04
               2.213737e-04 -1.434035e-03 -1.100573e-04
     2.1602    0.000268741   0.017138920  -0.000139893   0.999853072
               4.938555e-04  1.430220e-02 -2.512549e-04
               2.211217e-04 -1.433185e-03 -1.098448e-04
     2.1962    0.000277659   0.017395882  -0.000144535   0.999848631
               5.018122e-04  1.425061e-02 -2.552059e-04
               2.208696e-04 -1.432335e-03 -1.096324e-04
     2.2322    0.000286719   0.017651915  -0.000149252   0.999844141
               5.097597e-04  1.419906e-02 -2.591492e-04
               2.206174e-04 -1.431484e-03 -1.094201e-04
     2.2682    0.000295921   0.017907020  -0.000154042   0.999839601
               5.176982e-04  1.414753e-02 -2.630849e-04
               2.203650e-04 -1.430634e-03 -1.092080e-04
     2.3042    0.000305264   0.018161196  -0.000158905   0.999835013
               5.256276e-04  1.409604e-02 -2.670130e-04
               2.201126e-04 -1.429784e-03 -1.089960e-04
     2.3402    0.000314748   0.018414444  -0.000163842   0.999830377
               5.335479e-04  1.404458e-02 -2.709334e-04
               2.198601e-04 -1.428933e-03 -1.087842e-04
     2.3762    0.000324374   0.018666766  -0.000168853   0.999825694
               5.414591e-04  1.399315e-02 -2.748463e-04
               2.196075e-04 -1.428083e-03 -1.085725e-04
     2.4122    0.000334140   0.018918160  -0.000173936   0.999820965
               5.493612e-04  1.394175e-02 -2.787514e-04
               2.193547e-04 -1.427232e-03 -1.083610e-04
     2.4482    0.000344047   0.019168629  -0.000179093   0.999816190
               5.572542e-04  1.389038e-02 -2.826490e-04
               2.191019e-04 -1.426382e-03 -1.081496e-04
     2.4842    0.000354094   0.019418172  -0.000184323   0.999811370
               5.651381e-04  1.383904e-02 -2.865390e-04
               2.188489e-04 -1.425532e-03 -1.079384e-04
     2.5203    0.000364281   0.019666790  -0.000189627   0.999806506
               5.730129e-04  1.378773e-02 -2.904214e-04
               2.185959e-04 -1.424681e-03 -1.077273e-04
     2.5563    0.000374609   0.019914484  -0.000195003   0.999801598
               5.808786e-04  1.373645e-02 -2.942961e-04
               2.183427e-04 -1.423831e-03 -1.075164e-04
     2.5923    0.000385076   0.020161254  -0.000200451   0.999796647
               5.887352e-04  1.368520e-02 -2.981633e-04
               2.180895e-04 -1.422980e-03 -1.073056e-04
     2.6283    0.000395683   0.020407101  -0.000205973   0.999791654
               5.965826e-04  1.363399e-02 -3.020229e-04
               2.178361e-04 -1.422130e-03 -1.070950e-04
     2.6643    0.000406430   0.020652024  -0.000211567   0.999786619
               6.044209e-04  1.358280e-02 -3.058749e-04
               2.175827e-04 -1.421279e-03 -1.068845e-04
     2.7003    0.000417316   0.020896026  -0.000217234   0.999781544
               6.122501e-04  1.353164e-02 -3.097194e-04
               2.173291e-04 -1.420429e-03 -1.066742e-04
     2.7363    0.000428341   0.021139106  -0.000222973   0.999776428
               6.200702e-04  1.348052e-02 -3.135563e-04
               2.170754e-04 -1.419579e-03 -1.064640e-04
     2.7723    0.000439505   0.021381265  -0.000228784   0.999771272
               6.278811e-04  1.342942e-02 -3.173856e-04
               2.168217e-04 -1.418728e-03 -1.062540e-04
     2.8083    0.000450808   0.021622503  -0.000234668   0.999766077
               6.356829e-04  1.337836e-02 -3.212073e-04
               2.165678e-04 -1.417878e-03 -1.060441e-04
     2.8443    0.000462250   0.021862821  -0.000240624   0.999760844
               6.434756e-04  1.332733e-02 -3.250215e-04
               2.163139e-04 -1.417027e-03 -1.058343e-04
     2.8803    0.000473830   0.022102220  -0.000246652   0.999755573
               6.512591e-04  1.327632e-02 -3.288281e-04
               2.160598e-04 -1.416177e-03 -1.056247e-04
     2.9163    0.000485548   0.022340700  -0.000252752   0.999750266
               6.590334e-04  1.322535e-02 -3.326272e-04
               2.158057e-04 -1.415326e-03 -1.054153e-04
     2.9523    0.000497404   0.022578261  -0.000258924   0.999744921
               6.667986e-04  1.317441e-02 -3.364188e-04
               2.155514e-04 -1.414476e-03 -1.052060e-04
     2.9883    0.000509398   0.022814905  -0.000265167   0.999739541
               6.745547e-04  1.312350e-02 -3.402028e-04
               2.152971e-04 -1.413625e-03 -1.049968e-04
     3.0243    0.000521530   0.023050631  -0.000271482   0.999734126
               6.823016e-04  1.307262e-02 -3.439793e-04
               2.150426e-04 -1.412775e-03 -1.047878e-04
     3.0603    0.000533799   0.023285441  -0.000277869   0.999728676
               6.900393e-04  1.302177e-02 -3.477483e-04
               2.147881e-04 -1.411925e-03 -1.045790e-04
     3.0963    0.000546206   0.023519335  -0.000284327   0.999723193
               6.977679e-04  1.297095e-02 -3.515098e-04
               2.145334e-04 -1.411074e-03 -1.043703e-04
     3.1323    0.000558749   0.023752313  -0.000290857   0.999717676
               7.054873e-04  1.292016e-02 -3.552637e-04
               2.142787e-04 -1.410224e-03 -1.041617e-04
     3.1683    0.000571430   0.023984376  -0.000297458   0.999712126
               7.131975e-04  1.286940e-02 -3.590102e-04
               2.140239e-04 -1.409373e-03 -1.039533e-04
     3.2043    0.000584247   0.024215524  -0.000304130   0.999706544
               7.208985e-04  1.281868e-02 -3.627491e-04
               2.137689e-04 -1.408523e-03 -1.037450e-04
     3.2403    0.000597201   0.024445759  -0.000310873   0.999700931
               7.285904e-04  1.276798e-02 -3.664806e-04
               2.135139e-04 -1.407672e-03 -1.035369e-04
     3.2763    0.000610292   0.024675080  -0.000317687   0.999695287
               7.362731e-04  1.271731e-02 -3.702045e-04
               2.132588e-04 -1.406822e-03 -1.033289e-04
     3.3123    0.000623518   0.024903488  -0.000324572   0.999689613
               7.439465e-04  1.266668e-02 -3.739210e-04
               2.130036e-04 -1.405971e-03 -1.031211e-04
     3.3483    0.000636881   0.025130984  -0.000331528   0.999683909
               7.516108e-04  1.261607e-02 -3.776300e-04
               2.127483e-04 -1.405121e-03 -1.029134e-04
     3.3843    0.000650379   0.025357568  -0.000338555   0.999678176
               7.592660e-04  1.256550e-02 -3.813315e-04
               2.124929e-04 -1.404270e-03 -1.027058e-04
     3.4203    0.000664013   0.025583242  -0.000345652   0.999672415
               7.669119e-04  1.251496e-02 -3.850255e-04
               2.122374e-04 -1.403420e-03 -1.024984e-04
     3.4563    0.000677783   0.025808004  -0.000352820   0.999666626
               7.745486e-04  1.246444e-02 -3.887121e-04
               2.119819e-04 -1.402569e-03 -1.022912e-04
     3.4923    0.000691688   0.026031857  -0.000360058   0.999660810
               7.821761e-04  1.241396e-02 -3.923912e-04
               2.117262e-04 -1.401719e-03 -1.020841e-04
     3.5284    0.000705728   0.026254800  -0.000367366   0.999654967
               7.897944e-04  1.236351e-02 -3.960629e-04
               2.114704e-04 -1.400868e-03 -1.018771e-04
     3.5644    0.000719902   0.026476834  -0.000374745   0.999649098
               7.974035e-04  1.231309e-02 -3.997271e-04
               2.112146e-04 -1.400018e-03 -1.016703e-04
     3.6004    0.000734212   0.026697959  -0.000382194   0.999643203
               8.050034e-04  1.226270e-02 -4.033839e-04
               2.109587e-04 -1.399167e-03 -1.014636e-04
     3.6364    0.000748656   0.026918177  -0.000389713   0.999637284
               8.125940e-04  1.221234e-02 -4.070332e-04
               2.107026e-04 -1.398317e-03 -1.012571e-04
     3.6724    0.000763234   0.027137488  -0.000397302   0.999631340
               8.201755e-04  1.216201e-02 -4.106751e-04
               2.104465e-04 -1.397466e-03 -1.010507e-04
     3.7084    0.000777947   0.027355892  -0.000404960   0.999625373
               8.277477e-04  1.211171e-02 -4.143096e-04
               2.101903e-04 -1.396616e-03 -1.008445e-04
     3.7444    0.000792794   0.027573389  -0.000412689   0.999619382
               8.353107e-04  1.206144e-02 -4.179367e-04
               2.099340e-04 -1.395765e-03 -1.006384e-04
     3.7804    0.000807774   0.027789982  -0.000420487   0.999613369
               8.428644e-04  1.201121e-02 -4.215563e-04
               2.096776e-04 -1.394915e-03 -1.004324e-04
     3.8164    0.000822888   0.028005669  -0.000428354   0.999607334
               8.504090e-04  1.196100e-02 -4.251685e-04
               2.094212e-04 -1.394064e-03 -1.002266e-04
     3.8524    0.000838135   0.028220451  -0.000436291   0.999601277
               8.579443e-04  1.191082e-02 -4.287733e-04
               2.091646e-04 -1.393213e-03 -1.000209e-04
     3.8884    0.000853516   0.028434330  -0.000444298   0.999595200
               8.654703e-04  1.186068e-02 -4.323708e-04
               2.089080e-04 -1.392363e-03 -9.981541e-05
     3.9244    0.000869030   0.028647305  -0.000452373   0.999589102
               8.729871e-04  1.181056e-02 -4.359608e-04
               2.086513e-04 -1.391512e-03 -9.961004e-05
     3.9604    0.000884677   0.028859377  -0.000460518   0.999582984
               8.804947e-04  1.176048e-02 -4.395434e-04
               2.083945e-04 -1.390662e-03 -9.940480e-05
     3.9964    0.000900456   0.029070548  -0.000468732   0.999576847
               8.879930e-04  1.171043e-02 -4.431186e-04
               2.081376e-04 -1.389811e-03 -9.919971e-05
     4.0324    0.000916368   0.029280816  -0.000477015   0.999570691
               8.954821e-04  1.166040e-02 -4.466865e-04
               2.078806e-04 -1.388961e-03 -9.899476e-05
     4.0684    0.000932412   0.029490183  -0.000485367   0.999564517
               9.029619e-04  1.161041e-02 -4.502470e-04
               2.076235e-04 -1.388110e-03 -9.878996e-05
     4.1044    0.000948588   0.029698650  -0.000493788   0.999558326
               9.104325e-04  1.156045e-02 -4.538001e-04
               2.073664e-04 -1.387259e-03 -9.858530e-05
     4.1404    0.000964897   0.029906217  -0.000502277   0.999552117
               9.178938e-04  1.151052e-02 -4.573458e-04
               2.071091e-04 -1.386409e-03 -9.838078e-05
     4.1764    0.000981337   0.030112884  -0.000510835   0.999545892
               9.253459e-04  1.146062e-02 -4.608842e-04
               2.068518e-04 -1.385558e-03 -9.817640e-05
     4.2124    0.000997908   0.030318652  -0.000519461   0.999539651
               9.327886e-04  1.141075e-02 -4.644152e-04
               2.065944e-04 -1.384708e-03 -9.797216e-05
     4.2484    0.001014611   0.030523522  -0.000528156   0.999533394
               9.402221e-04  1.136091e-02 -4.679389e-04
               2.063370e-04 -1.383857e-03 -9.776807e-05
     4.2844    0.001031446   0.030727494  -0.000536919   0.999527123
               9.476464e-04  1.131110e-02 -4.714552e-04
               2.060794e-04 -1.383006e-03 -9.756412e-05
     4.3204    0.001048411   0.030930569  -0.000545750   0.999520837
               9.550613e-04  1.126132e-02 -4.749642e-04
               2.058218e-04 -1.382156e-03 -9.736031e-05
     4.3564    0.001065507   0.031132748  -0.000554650   0.999514537
               9.624670e-04  1.121157e-02 -4.784659e-04
               2.055640e-04 -1.381305e-03 -9.715664e-05
     4.3924    0.001082734   0.031334030  -0.000563617   0.999508223
               9.698634e-04  1.116186e-02 -4.819602e-04
               2.053062e-04 -1.380455e-03 -9.695312e-05
     4.4284    0.001100091   0.031534416  -0.000572652   0.999501897
               9.772506e-04  1.111217e-02 -4.854472e-04
               2.050484e-04 -1.379604e-03 -9.674973e-05
     4.4644    0.001117579   0.031733908  -0.000581755   0.999495559
               9.846284e-04  1.106252e-02 -4.889269e-04
               2.047904e-04 -1.378753e-03 -9.654649e-05
     4.5005    0.001135196   0.031932505  -0.000590926   0.999489208
               9.919969e-04  1.101289e-02 -4.923993e-04
               2.045323e-04 -1.377903e-03 -9.634338e-05
     4.5365    0.001152944   0.032130208  -0.000600165   0.999482846
               9.993562e-04  1.096330e-02 -4.958643e-04
               2.042742e-04 -1.377052e-03 -9.614042e-05
     4.5725    0.001170821   0.032327018  -0.000609471   0.999476474
               1.006706e-03  1.091373e-02 -4.993221e-04
               2.040160e-04 -1.376201e-03 -9.593760e-05
     4.6085    0.001188828   0.032522936  -0.000618845   0.999470091
               1.014047e-03  1.086420e-02 -5.027725e-04
               2.037578e-04 -1.375351e-03 -9.573492e-05
     4.6445    0.001206965   0.032717961  -0.000628285   0.999463698
               1.021378e-03  1.081470e-02 -5.062157e-04
               2.034994e-04 -1.374500e-03 -9.553238e-05
     4.6805    0.001225230   0.032912094  -0.000637793   0.999457296
               1.028700e-03  1.076523e-02 -5.096515e-04
               2.032410e-04 -1.373649e-03 -9.532998e-05
     4.7165    0.001243625   0.033105336  -0.000647369   0.999450885
               1.036013e-03  1.071579e-02 -5.130801e-04
               2.029825e-04 -1.372799e-03 -9.512772e-05
     4.7525    0.001262148   0.033297688  -0.000657011   0.999444465
               1.043316e-03  1.066638e-02 -5.165014e-04
               2.027239e-04 -1.371948e-03 -9.492559e-05
     4.7885    0.001280800   0.033489150  -0.000666720   0.999438038
               1.050611e-03  1.061700e-02 -5.199154e-04
               2.024652e-04 -1.371097e-03 -9.472361e-05
     4.8245    0.001299581   0.033679722  -0.000676497   0.999431603
               1.057895e-03  1.056765e-02 -5.233222e-04
               2.022065e-04 -1.370247e-03 -9.452177e-05
     4.8605    0.001318489   0.033869406  -0.000686339   0.999425162
               1.065171e-03  1.051833e-02 -5.267217e-04
               2.019477e-04 -1.369396e-03 -9.432007e-05
     4.8965    0.001337526   0.034058201  -0.000696249   0.999418714
               1.072437e-03  1.046904e-02 -5.301139e-04
               2.016888e-04 -1.368545e-03 -9.411850e-05
     4.9325    0.001356691   0.034246109  -0.000706225   0.999412260
               1.079694e-03  1.041978e-02 -5.334989e-04
               2.014298e-04 -1.367695e-03 -9.391708e-05
     4.9685    0.001375983   0.034433129  -0.000716268   0.999405800
               1.086941e-03  1.037056e-02 -5.368766e-04
               2.011708e-04 -1.366844e-03 -9.371579e-05
     5.0045    0.001395403   0.034619263  -0.000726377   0.999399336
               1.094180e-03  1.032136e-02 -5.402471e-04
               2.009117e-04 -1.365993e-03 -9.351465e-05
     5.0405    0.001414950   0.034804511  -0.000736552   0.999392866
               1.101409e-03  1.027220e-02 -5.436104e-04
               2.006525e-04 -1.365143e-03 -9.331364e-05
     5.0765    0.001434625   0.034988873  -0.000746794   0.999386393
               1.108628e-03  1.022306e-02 -5.469664e-04
               2.003932e-04 -1.364292e-03 -9.311277e-05
     5.1125    0.001454426   0.035172350  -0.000757101   0.999379916
               1.115838e-03  1.017396e-02 -5.503151e-04
               2.001339e-04 -1.363441e-03 -9.291203e-05
     5.1485    0.001474354   0.035354943  -0.000767475   0.999373436
               1.123039e-03  1.012488e-02 -5.536567e-04
               1.998745e-04 -1.362590e-03 -9.271144e-05
     5.1845    0.001494409   0.035536653  -0.000777915   0.999366954
               1.130231e-03  1.007584e-02 -5.569910e-04
               1.996151e-04 -1.361740e-03 -9.251098e-05
     5.2205    0.001514591   0.035717479  -0.000788420   0.999360469
               1.137413e-03  1.002683e-02 -5.603182e-04
               1.993555e-04 -1.360889e-03 -9.231066e-05
     5.2565    0.001534898   0.035897422  -0.000798991   0.999353982
               1.144586e-03  9.977846e-03 -5.636381e-04
               1.990959e-04 -1.360038e-03 -9.211048e-05
     5.2925    0.001555332   0.036076484  -0.000809628   0.999347494
               1.151749e-03  9.928895e-03 -5.669508e-04
               1.988362e-04 -1.359188e-03 -9.191043e-05
     5.3285    0.001575891   0.036254663  -0.000820330   0.999341004
               1.158903e-03  9.879975e-03 -5.702563e-04
               1.985765e-04 -1.358337e-03 -9.171052e-05
     5.3645    0.001596576   0.036431962  -0.000831098   0.999334515
               1.166048e-03  9.831085e-03 -5.735546e-04
               1.983166e-04 -1.357486e-03 -9.151075e-05
     5.4005    0.001617387   0.036608381  -0.000841931   0.999328025
               1.173184e-03  9.782226e-03 -5.768457e-04
               1.980567e-04 -1.356635e-03 -9.131112e-05
     5.4365    0.001638323   0.036783919  -0.000852829   0.999321536
               1.180310e-03  9.733398e-03 -5.801297e-04
               1.977968e-04 -1.355784e-03 -9.111162e-05
     5.4725    0.001659384   0.036958578  -0.000863792   0.999315047
               1.187426e-03  9.684600e-03 -5.834064e-04
               1.975367e-04 -1.354934e-03 -9.091226e-05
     5.5086    0.001680570   0.037132359  -0.000874821   0.999308560
               1.194534e-03  9.635833e-03 -5.866760e-04
               1.972766e-04 -1.354083e-03 -9.071303e-05
     5.5446    0.001701881   0.037305261  -0.000885914   0.999302075
               1.201632e-03  9.587096e-03 -5.899384e-04
               1.970165e-04 -1.353232e-03 -9.051394e-05
     5.5806    0.001723316   0.037477286  -0.000897072   0.999295591
               1.208720e-03  9.538390e-03 -5.931937e-04
               1.967562e-04 -1.352381e-03 -9.031499e-05
     5.6166    0.001744876   0.037648434  -0.000908295   0.999289110
               1.215800e-03  9.489715e-03 -5.964417e-04
               1.964959e-04 -1.351531e-03 -9.011617e-05
     5.6526    0.001766560   0.037818705  -0.000919583   0.999282632
               1.222869e-03  9.441070e-03 -5.996827e-04
               1.962356e-04 -1.350680e-03 -8.991748e-05
     5.6886    0.001788368   0.037988100  -0.000930935   0.999276158
               1.229930e-03  9.392456e-03 -6.029165e-04
               1.959751e-04 -1.349829e-03 -8.971894e-05
     5.7246    0.001810300   0.038156620  -0.000942352   0.999269687
               1.236981e-03  9.343873e-03 -6.061431e-04
               1.957146e-04 -1.348978e-03 -8.952052e-05
     5.7606    0.001832356   0.038324265  -0.000953833   0.999263220
               1.244023e-03  9.295320e-03 -6.093626e-04
               1.954541e-04 -1.348127e-03 -8.932224e-05
     5.7966    0.001854535   0.038491036  -0.000965378   0.999256758
               1.251055e-03  9.246798e-03 -6.125749e-04
               1.951934e-04 -1.347277e-03 -8.912410e-05
     5.8326    0.001876837   0.038656933  -0.000976987   0.999250301
               1.258078e-03  9.198307e-03 -6.157802e-04
               1.949327e-04 -1.346426e-03 -8.892609e-05
     5.8686    0.001899263   0.038821958  -0.000988661   0.999243850
               1.265092e-03  9.149846e-03 -6.189783e-04
               1.946720e-04 -1.345575e-03 -8.872821e-05
     5.9046    0.001921811   0.038986109  -0.001000399   0.999237404
               1.272096e-03  9.101415e-03 -6.221692e-04
               1.944112e-04 -1.344724e-03 -8.853047e-05
     5.9406    0.001944482   0.039149389  -0.001012200   0.999230964
               1.279091e-03  9.053016e-03 -6.253531e-04
               1.941503e-04 -1.343873e-03 -8.833287e-05
     5.9766    0.001967276   0.039311797  -0.001024065   0.999224531
               1.286076e-03  9.004647e-03 -6.285298e-04
